tradeid;time;leagueid;items1;items2;owner1;owner2;rounds
645769988174589952;1608326447595;644283230517817344;2021-06.12;"2021-10.06; 2021-06.06";617978590180511744;585961054668894208;38
645807577111814144;1608335094706;644423062112149504;"2021-09.04; 2021-11.11; 2021-08.11";"2021-09.02; 2021-11.09; 2021-08.09";435483482039250944;471718938078605312;27
645814415458902016;1608337810548;644423062112149504;"2022-01; 2022-04; 2022-05";"2021-14.06; 2021-10.11; 2021-09.11";644621974429073408;471718938078605312;27
645815387497250816;1608336914790;644283230517817344;"2021-07.05; 2022-01";"2022-03; 2021-06.03";94554742008987648;465703826335199232;38
645831881811660800;1608341143564;643180020554092544;"2021-11.04; 2021-09.03";2021-09.10;309396564642627584;417609044493082624;30
645833823287869440;1608341558549;643180020554092544;"2021-11.08; 2021-10.05";2021-09.03;309396564642627584;493867998407290880;30
645836510427418624;1608342099677;644283230517817344;"2021-36.12; 2021-08.12; 2022-02";2021-07.02;433332712762241024;585961054668894208;38
645838113205211136;1608342335044;643180020554092544;2022-01;2021-09.01;431667524656955392;417609044493082624;30
645854713086058496;1608346850075;643678877276798976;2021-02.10;2021-01.06;463397050969485312;440772366721609728;25
645877540900155392;1608352065466;644283230517817344;"2021-34.08; 2021-08.08";"2021-34.07; 2021-07.07";565684665600733184;559579629104861184;38
645880677190938624;1608385802180;644283230517817344;"2021-11.11; 2021-09.11";2021-07.10;94554742008987648;471523501275082752;38
645964807299747840;1608396888818;643180020554092544;"2021-11.08; 2021-12.10";"2021-11.05; 2021-12.05";431667524656955392;309396564642627584;30
646023308680187904;1608386849956;643180020554092544;2021-10.12;"2021-14.04; 2022-02; 2021-07.01";621812265284378624;338062010799390720;30
646033687154110464;1608388991543;643180020554092544;2022-01;2021-11.02;338062010799390720;417609044493082624;30
646051213258899456;1608404333273;640390155361923072;"2021-11.03; 2021-13.03; 2021-04.03; 2021-09.03";"2021-10.06; 2021-12.06; 2021-08.06; 2021-05.07";473309683885535232;452324492157382656;25
646051818127831040;1608393355634;644283230517817344;2022-01;"2021-08.11; 2021-12.07";565684665600733184;433332712762241024;38
646054190120022016;1608394241592;644283230517817344;"2021-11.07; 2021-08.07";2022-01;94554742008987648;565684665600733184;38
646056472811237376;1608397391756;643180020554092544;2021-11.04;2022-01;417609044493082624;309396564642627584;30
646067201266266112;1608396959399;643678877276798976;"2021-03.12; 2021-08.12";"2021-10.02; 2021-03.02";567717691840245760;513982764934025216;25
646068946688106496;1608397761019;640268150826430464;"2021-01.07; 2021-15.07; 2021-03.07; 2021-06.07";"2021-01.01; 2021-10.01; 2021-05.01";408868940639383552;467123700903178240;32
646090310287564800;1608402482960;643678877276798976;2021-04.02;2021-03.03;443908796562010112;567717691840245760;25
646102723149926400;1608405492569;640268150826430464;"2021-12.11; 2021-02.11; 2021-04.11; 2021-06.11";"2021-01.03; 2021-14.03; 2021-06.03; 2021-08.03";336175845343240192;594942113863491584;32
646116391644262400;1608408760580;644423062112149504;"2021-11.10; 2021-09.10";"2021-11.04; 2021-09.11";471718938078605312;335577734027677696;27
646134013534359552;1608415867943;640268150826430464;"2021-02.06; 2023-02";2021-02.09;386648007942254592;432696349377429504;32
646143425221144576;1608415124488;643678877276798976;2021-03.09;2021-08.05;384402460703535104;443908796562010112;25
646166851465924608;1608421050154;642193452871884800;"2021-19.02; 2022-01";2021-07.04;431330626419826688;68828001634500608;38
646185778225008640;1608425287072;644423062112149504;"2021-11.10; 2021-14.06";"2021-12.10; 2021-13.10";335577734027677696;471718938078605312;27
646190569747533824;1608426806910;640268150826430464;"2021-02.06; 2021-09.09";"2021-03.04; 2021-09.04; 2022-02; 2022-03";558309183634911232;386648007942254592;32
646222973237329920;1608434084537;643180020554092544;"2021-14.05; 2021-18.05";2021-13.04;621812265284378624;431667524656955392;30
646223755542196224;1608434887160;642595623287222272;2021-01.05;"2021-02.02; 2021-04.02";472449510228881408;604421343756230656;24
646373094738456576;1608621139693;646164085750325248;2021-01.12;"2021-01.08; 2022-02";547818443694215168;638093022139060224;3
646428544200855552;1608486309411;643325721061720064;"2021-04.03; 2021-06.03";2021-03.10;319312062469656576;470635870957858816;24
646444779818946560;1608488964108;643180020554092544;"2021-14.09; 2022-01";2021-10.08;431667524656955392;574668719235313664;30
646475312858886144;1608494268847;644283230517817344;2021-11.11;"2021-14.11; 2021-35.11";471523501275082752;94554742008987648;38
646509658823163904;1608502725738;640268150826430464;2021-05.01;"2021-06.01; 2021-08.01; 2022-02";408868940639383552;467123700903178240;32
646512798729539584;1608503936418;640268150826430464;"2022-01; 2023-01; 2021-06.07";2021-04.02;445299564346339328;408868940639383552;32
646535965888040960;1608509327199;640390155361923072;2021-05.04;"2021-08.08; 2021-06.02";340503798705369088;443132915346305024;25
646546796096761856;1608511293831;640390155361923072;"2021-06.03; 2021-07.03";"2021-05.08; 2022-02";340503798705369088;452324492157382656;25
646562507309420544;1608515128978;643325721061720064;2021-06.03;"2021-07.11; 2022-02";494923048864968704;319312062469656576;24
646570856138760192;1608517295651;643678877276798976;2021-05.09;"2021-07.02; 2022-01";567717691840245760;443908796562010112;25
646591053968969728;1608555185206;640390155361923072;"2021-07.06; 2021-10.11; 2021-14.11; 2022-03";2021-05.12;515276307432833024;77796487824031744;25
646593168040808448;1608522419433;643678877276798976;2022-01;"2021-06.09; 2021-04.03";443908796562010112;440772366721609728;25
646601336078770176;1608524304141;643678877276798976;2022-01;2021-04.02;443908796562010112;626567399713353728;25
646624221107167232;1608529780779;642595623287222272;"2021-02.03; 2021-04.03; 2023-01";"2021-01.09; 2021-06.09";319312062469656576;473142313682464768;24
646766631334285312;1608565197655;642595623287222272;"2021-02.12; 2021-09.12";"2021-02.04; 2021-05.04";643288630344896512;461264822575558656;24
646785070992039936;1608568302381;642193452871884800;"2021-01.07; 2021-16.07";"2021-01.04; 2021-10.04; 2021-11.04";79379013030002688;417609044493082624;38
646785119708876800;1608568185731;644423062112149504;"2021-12.01; 2021-13.01; 2021-19.01";"2021-11.11; 2021-14.09; 2021-19.09";435483482039250944;606924885146558464;27
646799332321857536;1608571824061;643325721061720064;2022-02;"2021-09.12; 2022-03";188709209192275968;596918584463118336;24
646803553217781760;1608595654845;643325721061720064;"2021-15.12; 2022-04";2022-03;494923048864968704;188709209192275968;24
646822308299780096;1608577029332;642595623287222272;"2023-01; 2021-04.02";2021-02.10;77796487824031744;604421343756230656;24
646832316911550464;1608579913634;640268150826430464;"2021-31.04; 2021-32.04";"2021-31.05; 2021-32.05";356150893864943616;558309183634911232;32
646846418971107328;1608584740827;642595623287222272;"2021-03.02; 2023-01";2021-02.09;319312062469656576;472449510228881408;24
646851103761195008;1608583908184;640390155361923072;"2021-06.02; 2021-08.10";"2021-06.08; 2021-08.02";340500247417520128;443132915346305024;25
646854197001678848;1608585845383;640390155361923072;"2021-07.01; 2022-02";2021-06.07;643237638190493696;473349322834964480;25
646864419573313536;1608587033747;645752349981229056;2021-03.09;2021-01.06;563452377330180096;421355424411811840;26
646886501854117888;1608592734358;640390155361923072;2021-06.05;"2021-06.01; 2022-04";473349322834964480;459499946555469824;25
646900491158155264;1608597784399;640390155361923072;"2021-07.11; 2022-02; 2021-11.03; 2021-09.03";"2021-10.01; 2021-12.01; 2022-03; 2021-06.05";473349322834964480;473309683885535232;25
646916867327467520;1608600056347;645752349981229056;2021-05.04;2021-04.03;463084069849133056;576314495298375680;26
646927503184785408;1608602770720;642595623287222272;2021-02.08;"2021-02.05; 2021-08.05; 2023-02";604421343756230656;472464022415863808;24
646940692823863296;1608605317615;642595623287222272;2023-01;2021-02.02;604421343756230656;384040421476577280;24
646942635768090624;1608605757665;644283230517817344;2021-15.08;2021-36.04;576648052547293184;559579629104861184;38
646954401772314624;1608608481294;643180020554092544;"2021-22.10; 2021-23.10";"2021-22.08; 2021-23.08";493867998407290880;309396564642627584;30
646965606117175296;1608612285149;645752349981229056;"2021-01.12; 2021-02.12; 2021-07.12";"2022-01; 2022-01; 2022-02; 2022-03";563452377330180096;343221498762346496;26
646974593587851264;1608613360869;645752349981229056;2021-05.03;2021-08.09;421355424411811840;463084069849133056;26
647142070208802816;1608664101607;645752349981229056;"2021-07.12; 2021-03.06; 2021-04.06";2021-02.10;567779702859083776;563452377330180096;26
647187288886984704;1608664107185;645752349981229056;"2021-05.12; 2021-08.12";2023-02;563452377330180096;343221498762346496;26
647207561870807040;1608669592428;642595623287222272;2021-03.04;"2023-01; 2021-06.10; 2021-09.10; 2023-03";77796487824031744;643288630344896512;24
647226688924639232;1608673464647;644283230517817344;2021-17.10;"2021-18.02; 2021-20.02";433332712762241024;94554742008987648;38
647275299326803968;1608685401263;642193452871884800;"2021-27.07; 2021-28.07";2021-26.10;634639578854166528;417609044493082624;38
647281400013287424;1608687027980;643678877276798976;"2021-24.10; 2021-25.10";"2021-11.06; 2021-13.06";463397050969485312;440772366721609728;25
647283443130036224;1608686928658;640390155361923072;"2021-08.08; 2021-07.10; 2022-03";"2021-07.04; 2021-08.04";643288630344896512;443132915346305024;25
647285599472033792;1608694246522;643678877276798976;"2021-12.06; 2021-14.06";"2021-24.05; 2021-25.05";384402460703535104;463397050969485312;25
647292625686257664;1608718544362;646830687034363904;"2021-01.05; 2021-07.05";"2021-03.06; 2021-04.06";408680271345352704;539494477246070784;25
647329601281998848;1608698030182;645752349981229056;2021-03.10;2021-01.09;576314495298375680;463084069849133056;5
647472567669587968;1608769792352;642193452871884800;"2021-16.07; 2021-06.04";"2021-07.03; 2021-08.03";431330626419826688;79379013030002688;38
647501234508476416;1608741120423;646830687034363904;"2022-01; 2022-02";2021-02.05;539494477246070784;539269197090201600;25
647534741158961152;1608758454643;647178622691545088;2022-01;2021-07.03;387054122903568384;474002770437861376;22
647556622578700288;1608752709062;646933139637284864;"2021-01.09; 2021-04.09; 2023-03";"2021-01.02; 2023-03";569592204385812480;348266216537866240;32
647610882498646016;1608765091151;642595623287222272;2021-04.09;"2023-02; 2021-04.02";77796487824031744;319312062469656576;24
647645091367878656;1608774071108;643570949232353280;"2021-25.09; 2021-26.09; 2021-27.09; 2021-28.09";"2022-02; 2021-24.01";549698708074643456;547942163759771648;28
647676790130757632;1608780736140;642595623287222272;"2021-04.04; 2021-09.10";"2021-06.02; 2023-02; 2023-03";472449510228881408;643288630344896512;24
647678051932532736;1608780999883;641367400750858240;"2021-01.04; 2021-06.04";"2021-02.01; 2021-03.01; 2021-05.01";567717691840245760;559880212326379520;32
647680562638774272;1608781830371;647178622691545088;2021-04.03;2023-01;474002770437861376;387054122903568384;22
647684559504236544;1608782623255;647178622691545088;"2021-11.12; 2021-07.12";2021-04.02;389189882951565312;594606443383013376;22
647690434658811904;1608784122675;642595623287222272;"2021-05.01; 2023-02";"2021-04.05; 2023-03";604421343756230656;445262227549712384;24
647692295218520064;1608806452658;641367400750858240;"2021-04.01; 2021-06.01; 2021-07.01; 2023-01";2021-01.06;388666233639219200;567717691840245760;32
647796100941557760;1608809179492;643678877276798976;"2021-13.12; 2021-15.12; 2022-02";"2021-12.06; 2021-16.05";384402460703535104;513982764934025216;25
647864549449469952;1608827223961;642595623287222272;"2021-10.05; 2021-05.05";"2021-06.10; 2021-06.02";643288630344896512;604421343756230656;24
647911677471297536;1608836736093;641367400750858240;"2021-01.11; 2021-05.11";"2021-02.05; 2021-03.05";643237638190493696;607749596885622784;32
647913880512733184;1608837307839;643736304038776832;2021-02.09;"2021-04.06; 2021-05.06; 2022-01";473142313682464768;472464022415863808;34
647915542337912832;1608837622537;643736304038776832;"2021-04.06; 2021-05.06; 2022-01";2021-02.09;473142313682464768;472464022415863808;34
647919905357766656;1608838734211;643736304038776832;"2021-02.06; 2021-08.06";"2022-01; 2023-01";472464022415863808;473142313682464768;34
647973653010546688;1608851486908;641367400750858240;2021-02.06;"2021-04.05; 2023-01; 2023-02";643237638190493696;388666233639219200;32
647992363280572416;1608855982358;641367400750858240;"2021-03.07; 2021-08.07; 2023-03";"2021-03.03; 2021-08.03";517576271477559296;507649834533232640;32
648001230328647680;1608858098121;641367400750858240;"2021-05.02; 2023-01";2021-04.07;507649834533232640;472515163841359872;32
648012495721701376;1608862529697;647844084349771776;2021-01.11;"2021-02.07; 2021-05.07";631393839311060992;405095893805584384;35
648023604151271424;1608863681740;647844084349771776;2021-01.11;"2021-02.12; 2021-06.12";444675224948961280;631393839311060992;35
648025128487161856;1608863779392;641367400750858240;"2023-02; 2023-04; 2021-05.02";"2021-04.11; 2023-03";607749596885622784;507649834533232640;32
648025836695400448;1608863942907;642595623287222272;"2021-11.10; 2021-05.10";"2021-08.06; 2023-01";230060493920792576;77796487824031744;24
648028477592805376;1608864725452;643678877276798976;2021-05.02;"2021-14.12; 2021-06.12";513982764934025216;567717691840245760;25
648029424561770496;1608864914625;647178622691545088;"2021-10.03; 2021-08.03";"2021-13.07; 2021-22.07; 2023-01";399297928830676992;387054122903568384;22
648030678285369344;1608865674699;647951703575969792;2021-01.04;"2021-02.06; 2021-04.06";534971305763479552;563452377330180096;30
648034847306129408;1608866101238;647951703575969792;"2021-14.09; 2021-02.09; 2021-05.09";2021-01.06;534971305763479552;524680086406889472;30
648056902416146432;1608873134165;646933139637284864;"2023-03; 2021-14.02; 2021-28.02; 2021-05.02";"2021-18.04; 2021-05.04; 2023-02; 2023-03";647283442920333312;569592204385812480;32
648077739663933440;1608878044823;640390155361923072;2021-09.02;"2021-11.09; 2021-09.09; 2022-03";670758445661642752;340500247417520128;25
648204528587444224;1608910026296;647941839407644672;2021-27.09;2021-05.10;580508421829206016;302258809022205952;27
648246165455880192;1608920298335;640268150826430464;"2021-18.04; 2021-19.04";"2021-18.08; 2021-19.08";537904278483812352;558309183634911232;32
648266257111552000;1608927646865;647951703575969792;2021-01.07;"2021-02.04; 2021-06.04";563452377330180096;531643203701248000;30
648274340726562816;1608923245608;642595623287222272;"2021-10.12; 2021-06.12";"2021-07.03; 2021-08.03; 2023-02";473142313682464768;461264822575558656;24
648335297326800896;1608937820931;646933139637284864;"2021-17.04; 2021-07.04; 2023-03";2021-07.03;460529012259680256;647283442920333312;32
648404699048943616;1608954295119;646933139637284864;"2021-10.07; 2021-14.07; 2021-18.07; 2021-08.07";"2021-10.02; 2021-15.02; 2021-19.02; 2023-02";569592204385812480;470410299942367232;32
648409076224593920;1608955308483;641367400750858240;2023-02;"2021-07.12; 2023-03";643288630344896512;567717691840245760;32
648418326342639616;1608957523104;646933139637284864;"2021-10.03; 2023-02";2021-09.01;94554742008987648;460529012259680256;32
648427467488485376;1608960612930;646933139637284864;2021-08.01;"2021-10.06; 2023-02";95340272137158656;94554742008987648;32
648538455046987776;1608986973698;643325721061720064;2021-23.11;2022-04;470635870957858816;494923048864968704;24
648578923550027776;1608998461281;642595623287222272;"2021-07.11; 2021-09.11; 2023-03";"2021-13.05; 2021-06.05; 2023-04";604421343756230656;384040421476577280;24
648581112293056512;1608996680397;640390155361923072;"2021-10.09; 2021-12.09; 2022-04; 2021-14.05";"2021-12.01; 2021-17.06; 2021-09.11";473309683885535232;670758445661642752;25
648585763667148800;1608997467729;646830687034363904;2022-03;2021-14.06;408680271345352704;576131977736245248;25
648637881430274048;1609009949950;641367400750858240;2023-01;2021-08.03;507649834533232640;559880212326379520;32
648657397639954432;1609014543791;647643813719973888;2021-01.11;"2021-02.07; 2021-04.07";631393839311060992;471718938078605312;24
648658575635386368;1609015137923;647951703575969792;"2021-04.03; 2021-05.03";"2021-03.04; 2021-08.04";563452377330180096;402160630821306368;30
648670874110636032;1609017758241;642595623287222272;"2021-09.06; 2023-02; 2023-03";2021-07.07;476057956777979904;230060493920792576;24
648673219129266176;1609018683843;647951703575969792;2021-02.01;"2021-04.03; 2021-05.03";563452377330180096;488106768686116864;30
648690742893641728;1609022447268;648037734656610304;"2021-03.01; 2021-05.01; 2022-01";2021-01.03;461734409666555904;563216080178274304;28
648695568645894144;1609023634987;648037734656610304;"2021-12.06; 2021-04.06; 2021-08.06; 2022-01";"2021-01.07; 2021-06.07";468261095723757568;575141428082688000;28
